"","BirdID","chickyear","ars","SexEstimate"
"42401",6556,2019,0,1
"15471",6548,2016,0,1
"23141",6548,2017,0,1
"32431",6548,2018,0,1
"52071",6548,2020,0,1
"61781",6548,2021,0,1
"15461",6385,2015,0,1
"23131",6385,2016,0,1
"32421",6385,2017,0,1
"52061",6385,2019,0,1
"61771",6385,2020,0,1
"71491",6385,2021,0,1
"15451",6384,2015,0,1
"23121",6384,2016,0,1
"42391",6384,2018,0,1
"52051",6384,2019,0,1
"61761",6384,2020,0,1
"15441",6381,2015,0,1
"23111",6381,2016,0,1
"32411",6381,2017,0,1
"42381",6381,2018,0,1
"8178",6381,2022,0,1
"15431",6375,2015,0,1
"61751",6375,2020,0,1
"71481",6375,2021,0,1
"81061",6375,2022,0,1
"15421",6370,2015,0,1
"23101",6370,2016,0,1
"32401",6370,2017,0,1
"52041",6370,2019,0,1
"61741",6370,2020,0,1
"71471",6370,2021,0,1
"81051",6370,2022,0,1
"15411",6314,2015,0,1
"23091",6314,2016,0,1
"15401",6313,2015,0,1
"23081",6313,2016,0,1
"42371",6313,2018,0,1
"52031",6313,2019,0,1
"15391",6307,2015,0,1
"23071",6307,2016,0,1
"42361",6307,2018,0,1
"52021",6307,2019,0,1
"15381",6294,2015,0,1
"23061",6294,2016,0,1
"42351",6294,2018,0,1
"52011",6294,2019,0,1
"61731",6294,2020,0,1
"71461",6294,2021,0,1
"81041",6294,2022,0,1
"15371",6261,2014,0,1
"23051",6261,2015,0,1
"32391",6261,2016,0,1
"42341",6261,2017,0,1
"52001",6261,2018,0,1
"9149",6261,2022,0,1
"15361",6249,2014,0,1
"23041",6249,2015,0,1
"42331",6249,2017,0,1
"61721",6249,2019,0,1
"71451",6249,2020,0,1
"91101",6249,2022,0,1
"15351",6231,2014,0,1
"23031",6231,2015,0,1
"32381",6231,2016,0,1
"61711",6231,2019,0,1
"81031",6231,2021,0,1
"91091",6231,2022,0,1
"15341",6230,2014,0,1
"23021",6230,2015,0,1
"32371",6230,2016,0,1
"51991",6230,2018,0,1
"61701",6230,2019,0,1
"15331",6221,2014,0,1
"23011",6221,2015,0,1
"32361",6221,2016,0,1
"51981",6221,2018,0,1
"71441",6221,2020,0,1
"91081",6221,2022,0,1
"15091",6219,2014,0,1
"32351",6219,2016,0,1
"42321",6219,2017,0,1
"71431",6219,2020,0,1
"15081",6213,2014,0,1
"32341",6213,2016,0,1
"42311",6213,2017,0,1
"61691",6213,2019,0,1
"15071",6210,2014,0,1
"23001",6210,2015,0,1
"32331",6210,2016,0,1
"42301",6210,2017,0,1
"51971",6210,2018,0,1
"61681",6210,2019,0,1
"71421",6210,2020,0,1
"91071",6210,2022,0,1
"15061",6200,2014,0,1
"22991",6200,2015,0,1
"32321",6200,2016,0,1
"51961",6200,2018,0,1
"61671",6200,2019,0,1
"71411",6200,2020,0,1
"91061",6200,2022,0,1
"15051",6193,2014,0,1
"22981",6193,2015,0,1
"51951",6193,2018,0,1
"91051",6193,2022,0,1
"15041",6172,2014,0,1
"22971",6172,2015,0,1
"42291",6172,2017,0,1
"51941",6172,2018,0,1
"71401",6172,2020,0,1
"81021",6172,2021,0,1
"15031",6171,2014,0,1
"22961",6171,2015,0,1
"32311",6171,2016,0,1
"51931",6171,2018,0,1
"61661",6171,2019,0,1
"15021",6170,2014,0,1
"22951",6170,2015,0,1
"32301",6170,2016,0,1
"61651",6170,2019,0,1
"71391",6170,2020,0,1
"81011",6170,2021,0,1
"91041",6170,2022,0,1
"15011",6167,2014,0,1
"22941",6167,2015,0,1
"61641",6167,2019,0,1
"81001",6167,2021,0,1
"15001",6166,2014,0,1
"22931",6166,2015,0,1
"32291",6166,2016,0,1
"61631",6166,2019,0,1
"14991",6164,2014,0,1
"22921",6164,2015,0,1
"32281",6164,2016,0,1
"42281",6164,2017,0,1
"71381",6164,2020,0,1
"14981",6163,2014,0,1
"32271",6163,2016,0,1
"61621",6163,2019,0,1
"91031",6163,2022,0,1
"14971",6158,2014,0,1
"22911",6158,2015,0,1
"32261",6158,2016,0,1
"42271",6158,2017,0,1
"61611",6158,2019,0,1
"71371",6158,2020,0,1
"91021",6158,2022,0,1
"14961",6156,2014,0,1
"22901",6156,2015,0,1
"42261",6156,2017,0,1
"14951",6155,2014,0,1
"8992",6155,2021,0,1
"91011",6155,2022,0,1
"14941",6152,2014,0,1
"22891",6152,2015,0,1
"32251",6152,2016,0,1
"42251",6152,2017,0,1
"51921",6152,2018,0,1
"71361",6152,2020,0,1
"8982",6152,2021,0,1
"14931",6146,2014,0,1
"22881",6146,2015,0,1
"32241",6146,2016,0,1
"42241",6146,2017,0,1
"61601",6146,2019,0,1
"71351",6146,2020,0,1
"14921",6144,2014,0,1
"22871",6144,2015,0,1
"32231",6144,2016,0,1
"71341",6144,2020,0,1
"8972",6144,2021,0,1
"91001",6144,2022,0,1
"14911",6136,2014,0,1
"32221",6136,2016,0,1
"14901",6050,2013,0,1
"22861",6050,2014,0,1
"51911",6050,2017,0,1
"14891",6045,2013,0,1
"22851",6045,2014,0,1
"32211",6045,2015,0,1
"42231",6045,2016,0,1
"51901",6045,2017,0,1
"71331",6045,2019,0,1
"8962",6045,2020,0,1
"9992",6045,2021,0,1
"14881",6033,2013,0,1
"32201",6033,2015,0,1
"14871",6032,2013,0,1
"22841",6032,2014,0,1
"32191",6032,2015,0,1
"42221",6032,2016,0,1
"61591",6032,2018,0,1
"71321",6032,2019,0,1
"8952",6032,2020,0,1
"14861",6029,2013,0,1
"32181",6029,2015,0,1
"71311",6029,2019,0,1
"10112",6029,2022,0,1
"14851",6026,2013,0,1
"32171",6026,2015,0,1
"42211",6026,2016,0,1
"51891",6026,2017,0,1
"61581",6026,2018,0,1
"14841",6024,2013,0,1
"22831",6024,2014,0,1
"42201",6024,2016,0,1
"51881",6024,2017,0,1
"14831",6019,2013,0,1
"71301",6019,2019,0,1
"8942",6019,2020,0,1
"14821",6018,2013,0,1
"32161",6018,2015,0,1
"71291",6018,2019,0,1
"9982",6018,2021,0,1
"10812",6018,2022,0,1
"14811",6017,2013,0,1
"14801",6014,2013,0,1
"32151",6014,2015,0,1
"42191",6014,2016,0,1
"51871",6014,2017,0,1
"14791",6011,2013,0,1
"22821",6011,2014,0,1
"51861",6011,2017,0,1
"61571",6011,2018,0,1
"71281",6011,2019,0,1
"8932",6011,2020,0,1
"9972",6011,2021,0,1
"10802",6011,2022,0,1
"14781",5904,2013,0,1
"22811",5904,2014,0,1
"32141",5904,2015,0,1
"42181",5904,2016,0,1
"61561",5904,2018,0,1
"71271",5904,2019,0,1
"14771",5855,2012,0,1
"22801",5855,2013,0,1
"32131",5855,2014,0,1
"71261",5855,2018,0,1
"8922",5855,2019,0,1
"9962",5855,2020,0,1
"10792",5855,2021,0,1
"11165",5855,2022,0,1
"14761",5853,2012,0,1
"22791",5853,2013,0,1
"32121",5853,2014,0,1
"51851",5853,2016,0,1
"61551",5853,2017,0,1
"8912",5853,2019,0,1
"111291",5853,2022,0,1
"14751",5847,2012,0,1
"22781",5847,2013,0,1
"42171",5847,2015,0,1
"14741",5839,2012,0,1
"22771",5839,2013,0,1
"32111",5839,2014,0,1
"61541",5839,2017,0,1
"71251",5839,2018,0,1
"14731",5837,2012,0,1
"42161",5837,2015,0,1
"61531",5837,2017,0,1
"14721",5835,2012,0,1
"32101",5835,2014,0,1
"42151",5835,2015,0,1
"51841",5835,2016,0,1
"61521",5835,2017,0,1
"14711",5834,2012,0,1
"22761",5834,2013,0,1
"51831",5834,2016,0,1
"61511",5834,2017,0,1
"14701",5829,2012,0,1
"22751",5829,2013,0,1
"32091",5829,2014,0,1
"51821",5829,2016,0,1
"9952",5829,2020,0,1
"10782",5829,2021,0,1
"111281",5829,2022,0,1
"22741",5828,2013,0,1
"32081",5828,2014,0,1
"14691",5826,2012,0,1
"22731",5826,2013,0,1
"32071",5826,2014,0,1
"42141",5826,2015,0,1
"71241",5826,2018,0,1
"8902",5826,2019,0,1
"9942",5826,2020,0,1
"14681",5822,2012,0,1
"22721",5822,2013,0,1
"51811",5822,2016,0,1
"71231",5822,2018,0,1
"8892",5822,2019,0,1
"14671",5821,2012,0,1
"22711",5821,2013,0,1
"32061",5821,2014,0,1
"42131",5821,2015,0,1
"51801",5821,2016,0,1
"71221",5821,2018,0,1
"8882",5821,2019,0,1
"9932",5821,2020,0,1
"14661",5820,2012,0,1
"22701",5820,2013,0,1
"61501",5820,2017,0,1
"14651",5780,2012,0,1
"22691",5780,2013,0,1
"42121",5780,2015,0,1
"14641",5779,2012,0,1
"22681",5779,2013,0,1
"32051",5779,2014,0,1
"42111",5779,2015,0,1
"71211",5779,2018,0,1
"8872",5779,2019,0,1
"9922",5779,2020,0,1
"10772",5779,2021,0,1
"22671",5776,2013,0,1
"42101",5776,2015,0,1
"51791",5776,2016,0,1
"71201",5776,2018,0,1
"10762",5776,2021,0,1
"14631",5775,2012,0,1
"22661",5775,2013,0,1
"42091",5775,2015,0,1
"14621",5679,2011,0,1
"32041",5679,2013,0,1
"42081",5679,2014,0,1
"71191",5679,2017,0,1
"10752",5679,2020,0,1
"14611",5650,2011,0,1
"22651",5650,2012,0,1
"32031",5650,2013,0,1
"14601",5643,2011,0,1
"22641",5643,2012,0,1
"51781",5643,2015,0,1
"61491",5643,2016,0,1
"8862",5643,2018,0,1
"14591",5639,2011,0,1
"22631",5639,2012,0,1
"9912",5639,2019,0,1
"14581",5638,2011,0,1
"22621",5638,2012,0,1
"32021",5638,2013,0,1
"51771",5638,2015,0,1
"61481",5638,2016,0,1
"71181",5638,2017,0,1
"14571",5626,2011,0,1
"22611",5626,2012,0,1
"51761",5626,2015,0,1
"71171",5626,2017,0,1
"10742",5626,2020,0,1
"111271",5626,2021,0,1
"12130",5626,2022,0,1
"14561",5624,2011,0,1
"22601",5624,2012,0,1
"32011",5624,2013,0,1
"51751",5624,2015,0,1
"8852",5624,2018,0,1
"9902",5624,2019,0,1
"10732",5624,2020,0,1
"111261",5624,2021,0,1
"121121",5624,2022,0,1
"14551",5620,2011,0,1
"22591",5620,2012,0,1
"32001",5620,2013,0,1
"51741",5620,2015,0,1
"22581",5614,2012,0,1
"31991",5614,2013,0,1
"14541",5612,2011,0,1
"31981",5612,2013,0,1
"51731",5612,2015,0,1
"61471",5612,2016,0,1
"8842",5612,2018,0,1
"9892",5612,2019,0,1
"10722",5612,2020,0,1
"121111",5612,2022,0,1
"14531",5602,2011,0,1
"22571",5602,2012,0,1
"31971",5602,2013,0,1
"51721",5602,2015,0,1
"71161",5602,2017,0,1
"8832",5602,2018,0,1
"9882",5602,2019,0,1
"14521",5595,2011,0,1
"22561",5595,2012,0,1
"51711",5595,2015,0,1
"61461",5595,2016,0,1
"71151",5595,2017,0,1
"9872",5595,2019,0,1
"14511",5590,2011,0,1
"22551",5590,2012,0,1
"31961",5590,2013,0,1
"42071",5590,2014,0,1
"51701",5590,2015,0,1
"9862",5590,2019,0,1
"111251",5590,2021,0,1
"121101",5590,2022,0,1
"14501",5588,2011,0,1
"22541",5588,2012,0,1
"31951",5588,2013,0,1
"51691",5588,2015,0,1
"71141",5588,2017,0,1
"14491",5583,2011,0,1
"31941",5583,2013,0,1
"61451",5583,2016,0,1
"9852",5583,2019,0,1
"10712",5583,2020,0,1
"14481",5559,2010,0,1
"22531",5559,2011,0,1
"31931",5559,2012,0,1
"71131",5559,2016,0,1
"10702",5559,2019,0,1
"14471",5554,2010,0,1
"22521",5554,2011,0,1
"42061",5554,2013,0,1
"51681",5554,2016,0,1
"14461",5547,2010,0,1
"22511",5547,2011,0,1
"31921",5547,2012,0,1
"71121",5547,2016,0,1
"10692",5547,2019,0,1
"14451",5539,2010,0,1
"31911",5539,2012,0,1
"42051",5539,2013,0,1
"51671",5539,2016,0,1
"14441",5528,2010,0,1
"22501",5528,2011,0,1
"31901",5528,2012,0,1
"42041",5528,2013,0,1
"61441",5528,2015,0,1
"14431",5523,2010,0,1
"22491",5523,2011,0,1
"42031",5523,2013,0,1
"61431",5523,2015,0,1
"71111",5523,2016,0,1
"10682",5523,2019,0,1
"111241",5523,2020,0,1
"121091",5523,2021,0,1
"13106",5523,2022,0,1
"14421",5522,2010,0,1
"22481",5522,2011,0,1
"42021",5522,2013,0,1
"71101",5522,2016,0,1
"8822",5522,2017,0,1
"14411",5513,2010,0,1
"22471",5513,2011,0,1
"42011",5513,2013,0,1
"61421",5513,2015,0,1
"8812",5513,2017,0,1
"9842",5513,2018,0,1
"121081",5513,2021,0,1
"131021",5513,2022,0,1
"14401",5508,2010,0,1
"42001",5508,2013,0,1
"14091",5498,2010,0,1
"22461",5498,2011,0,1
"31891",5498,2012,0,1
"41991",5498,2013,0,1
"61411",5498,2015,0,1
"14081",5462,2009,0,1
"22451",5462,2010,0,1
"31881",5462,2011,0,1
"41981",5462,2012,0,1
"14071",5456,2009,0,1
"22441",5456,2010,0,1
"31871",5456,2011,0,1
"8802",5456,2016,0,1
"9832",5456,2017,0,1
"111231",5456,2019,0,1
"14061",5447,2009,0,1
"22431",5447,2010,0,1
"31861",5447,2011,0,1
"51661",5447,2013,0,1
"61401",5447,2014,0,1
"71091",5447,2015,0,1
"14051",5338,2009,0,1
"22421",5338,2010,0,1
"31851",5338,2011,0,1
"51651",5338,2013,0,1
"61391",5338,2014,0,1
"14041",5335,2009,0,1
"22411",5335,2010,0,1
"41971",5335,2012,0,1
"51641",5335,2013,0,1
"61381",5335,2016,0,1
"14031",5334,2009,0,1
"22401",5334,2010,0,1
"41961",5334,2012,0,1
"51631",5334,2013,0,1
"61371",5334,2014,0,1
"14021",5333,2009,0,1
"51621",5333,2013,0,1
"14011",5321,2009,0,1
"22391",5321,2010,0,1
"41951",5321,2012,0,1
"51611",5321,2013,0,1
"71081",5321,2015,0,1
"8792",5321,2016,0,1
"9822",5321,2017,0,1
"10672",5321,2018,0,1
"111221",5321,2019,0,1
"121071",5321,2020,0,1
"14001",5292,2009,0,1
"31841",5292,2011,0,1
"41941",5292,2012,0,1
"8782",5292,2016,0,1
"121061",5292,2020,0,1
"131011",5292,2021,0,1
"13991",5291,2009,0,1
"22381",5291,2010,0,1
"31831",5291,2011,0,1
"111211",5291,2019,0,1
"13981",5290,2009,0,1
"31821",5290,2011,0,1
"51601",5290,2013,0,1
"61361",5290,2014,0,1
"13971",5285,2009,0,1
"22371",5285,2010,0,1
"41931",5285,2012,0,1
"51591",5285,2013,0,1
"61351",5285,2014,0,1
"71071",5285,2015,0,1
"13961",5283,2009,0,1
"22361",5283,2010,0,1
"31811",5283,2011,0,1
"41921",5283,2012,0,1
"51581",5283,2013,0,1
"8772",5283,2016,0,1
"13951",5275,2009,0,1
"22351",5275,2010,0,1
"31801",5275,2011,0,1
"51571",5275,2013,0,1
"61341",5275,2014,0,1
"13941",5269,2008,0,1
"22341",5269,2009,0,1
"13931",5249,2008,0,1
"22331",5249,2009,0,1
"61331",5249,2013,0,1
"71061",5249,2014,0,1
"8762",5249,2015,0,1
"13921",5240,2008,0,1
"22321",5240,2009,0,1
"41911",5240,2011,0,1
"51561",5240,2012,0,1
"61321",5240,2013,0,1
"71051",5240,2016,0,1
"13911",5237,2008,0,1
"22311",5237,2009,0,1
"31791",5237,2010,0,1
"51551",5237,2012,0,1
"61311",5237,2013,0,1
"71041",5237,2014,0,1
"13901",5235,2008,0,1
"22301",5235,2009,0,1
"31781",5235,2010,0,1
"61301",5235,2013,0,1
"71031",5235,2014,0,1
"8752",5235,2015,0,1
"9812",5235,2016,0,1
"10662",5235,2017,0,1
"111201",5235,2018,0,1
"13891",5204,2008,0,1
"22291",5204,2009,0,1
"13881",5197,2008,0,1
"31771",5197,2010,0,1
"13871",5170,2008,0,1
"22281",5170,2009,0,1
"41901",5170,2011,0,1
"51541",5170,2012,0,1
"61291",5170,2013,0,1
"13861",5167,2008,0,1
"31761",5167,2010,0,1
"51531",5167,2012,0,1
"61281",5167,2013,0,1
"71021",5167,2016,0,1
"13851",5121,2007,0,1
"22271",5121,2008,0,1
"31751",5121,2009,0,1
"41891",5121,2010,0,1
"13841",5118,2007,0,1
"22261",5118,2008,0,1
"31741",5118,2009,0,1
"41881",5118,2010,0,1
"51521",5118,2011,0,1
"61271",5118,2012,0,1
"71011",5118,2013,0,1
"9802",5118,2015,0,1
"13831",5077,2007,0,1
"22251",5077,2008,0,1
"31731",5077,2009,0,1
"61261",5077,2012,0,1
"10652",5077,2016,0,1
"111191",5077,2017,0,1
"121051",5077,2018,0,1
"131001",5077,2019,0,1
"14101",5077,2020,0,1
"15101",5077,2021,0,1
"13811",5072,2007,0,1
"22241",5072,2008,0,1
"71001",5072,2013,0,1
"8742",5072,2014,0,1
"9792",5072,2015,0,1
"13801",5000,2007,0,1
"22231",5000,2008,0,1
"41871",5000,2010,0,1
"61251",5000,2012,0,1
"7992",5000,2013,0,1
"9782",5000,2015,0,1
"13791",4967,2007,0,1
"22221",4967,2008,0,1
"41861",4967,2010,0,1
"13781",4957,2007,0,1
"22211",4957,2008,0,1
"31721",4957,2009,0,1
"51511",4957,2011,0,1
"61241",4957,2012,0,1
"7982",4957,2013,0,1
"9772",4957,2015,0,1
"13771",4947,2007,0,1
"22201",4947,2008,0,1
"31711",4947,2009,0,1
"41851",4947,2010,0,1
"51501",4947,2011,0,1
"61231",4947,2012,0,1
"7972",4947,2013,0,1
"8732",4947,2014,0,1
"9762",4947,2015,0,1
"10642",4947,2016,0,1
"111181",4947,2017,0,1
"13821",4947,2019,0,1
"13751",4939,2007,0,1
"22191",4939,2008,0,1
"31701",4939,2009,0,1
"13741",4934,2006,0,1
"22181",4934,2007,0,1
"31691",4934,2008,0,1
"51491",4934,2010,0,1
"61221",4934,2011,0,1
"7962",4934,2012,0,1
"13731",4933,2006,0,1
"22171",4933,2007,0,1
"31681",4933,2008,0,1
"41841",4933,2009,0,1
"51481",4933,2010,0,1
"7952",4933,2012,0,1
"9752",4933,2014,0,1
"10632",4933,2015,0,1
"13721",4902,2006,0,1
"22161",4902,2007,0,1
"31671",4902,2008,0,1
"41831",4902,2009,0,1
"51471",4902,2010,0,1
"7942",4902,2012,0,1
"8722",4902,2013,0,1
"9742",4902,2016,0,1
"13711",4897,2006,0,1
"22151",4897,2007,0,1
"31661",4897,2008,0,1
"51461",4897,2010,0,1
"13701",4892,2006,0,1
"22141",4892,2007,0,1
"31651",4892,2008,0,1
"41821",4892,2009,0,1
"51451",4892,2010,0,1
"61211",4892,2011,0,1
"7932",4892,2012,0,1
"9732",4892,2014,0,1
"13691",4890,2006,0,1
"22131",4890,2007,0,1
"31641",4890,2008,0,1
"41811",4890,2009,0,1
"51441",4890,2010,0,1
"7922",4890,2012,0,1
"10622",4890,2015,0,1
"13681",4888,2006,0,1
"22121",4888,2007,0,1
"31631",4888,2008,0,1
"13671",4887,2006,0,1
"22111",4887,2007,0,1
"31621",4887,2008,0,1
"51431",4887,2010,0,1
"22101",4873,2007,0,1
"31611",4873,2008,0,1
"13661",4872,2006,0,1
"22091",4872,2007,0,1
"31601",4872,2008,0,1
"51421",4872,2010,0,1
"61201",4872,2011,0,1
"8712",4872,2013,0,1
"111171",4872,2016,0,1
"121041",4872,2017,0,1
"13761",4872,2018,0,1
"13641",4866,2006,0,1
"22081",4866,2007,0,1
"51411",4866,2010,0,1
"61191",4866,2011,0,1
"7912",4866,2012,0,1
"8702",4866,2013,0,1
"13631",4860,2006,0,1
"22071",4860,2007,0,1
"31591",4860,2008,0,1
"41801",4860,2009,0,1
"61181",4860,2011,0,1
"8692",4860,2013,0,1
"9722",4860,2014,0,1
"111161",4860,2016,0,1
"13651",4860,2018,0,1
"14391",4860,2019,0,1
"15321",4860,2020,0,1
"1646",4860,2021,0,1
"1723",4860,2022,0,1
"13611",4829,2006,0,1
"22061",4829,2007,0,1
"31581",4829,2008,0,1
"51401",4829,2010,0,1
"13601",3696,2005,0,1
"22051",3696,2006,0,1
"51391",3696,2009,0,1
"7902",3696,2011,0,1
"8682",3696,2012,0,1
"9712",3696,2013,0,1
"13591",3643,2005,0,1
"22041",3643,2006,0,1
"31571",3643,2007,0,1
"41791",3643,2008,0,1
"51381",3643,2009,0,1
"61171",3643,2010,0,1
"7892",3643,2011,0,1
"8672",3643,2012,0,1
"111151",3643,2015,0,1
"121031",3643,2016,0,1
"13621",3643,2017,0,1
"14381",3643,2018,0,1
"13571",3618,2005,0,1
"22031",3618,2006,0,1
"31561",3618,2007,0,1
"41781",3618,2008,0,1
"61161",3618,2010,0,1
"13561",3615,2005,0,1
"22021",3615,2006,0,1
"31551",3615,2007,0,1
"41771",3615,2008,0,1
"13551",3519,2005,0,1
"22011",3519,2006,0,1
"51371",3519,2009,0,1
"13541",3489,2005,0,1
"31541",3489,2007,0,1
"13531",3486,2005,0,1
"22001",3486,2006,0,1
"31531",3486,2007,0,1
"41761",3486,2008,0,1
"7882",3486,2011,0,1
"8662",3486,2012,0,1
"9702",3486,2013,0,1
"111141",3486,2015,0,1
"121021",3486,2016,0,1
"14371",3486,2018,0,1
"15311",3486,2019,0,1
"16211",3486,2020,0,1
"1720",3486,2021,0,1
"13521",3464,2005,0,1
"21991",3464,2006,0,1
"41751",3464,2008,0,1
"13511",3458,2005,0,1
"21981",3458,2006,0,1
"31521",3458,2007,0,1
"41741",3458,2008,0,1
"13501",3457,2005,0,1
"21971",3457,2006,0,1
"41731",3457,2008,0,1
"13491",3456,2005,0,1
"21961",3456,2006,0,1
"31511",3456,2007,0,1
"51361",3456,2009,0,1
"9692",3456,2013,0,1
"13581",3456,2017,0,1
"15301",3456,2019,0,1
"16201",3456,2020,0,1
"17191",3456,2021,0,1
"1817",3456,2022,0,1
"13471",3454,2005,0,1
"21951",3454,2006,0,1
"41721",3454,2008,0,1
"51351",3454,2009,0,1
"7872",3454,2011,0,1
"13461",3093,2005,0,1
"21941",3093,2006,0,1
"31501",3093,2007,0,1
"41711",3093,2008,0,1
"51341",3093,2009,0,1
"9682",3093,2013,0,1
"10612",3093,2016,0,1
"13451",3089,2005,0,1
"21931",3089,2006,0,1
"31491",3089,2007,0,1
"41701",3089,2008,0,1
"51331",3089,2009,0,1
"7862",3089,2011,0,1
"9672",3089,2013,0,1
"10602",3089,2014,0,1
"15291",3089,2019,0,1
"16191",3089,2020,0,1
"17181",3089,2021,0,1
"13441",3087,2005,0,1
"21921",3087,2006,0,1
"31481",3087,2007,0,1
"41691",3087,2008,0,1
"61151",3087,2010,0,1
"8652",3087,2012,0,1
"9662",3087,2013,0,1
"10592",3087,2014,0,1
"13481",3087,2017,0,1
"14361",3087,2018,0,1
"15281",3087,2019,0,1
"16181",3087,2020,0,1
"17171",3087,2021,0,1
"18121",3087,2022,0,1
"13421",2991,2004,0,1
"21911",2991,2005,0,1
"31471",2991,2006,0,1
"51321",2991,2008,0,1
"61141",2991,2009,0,1
"8642",2991,2011,0,1
"9652",2991,2012,0,1
"111131",2991,2014,0,1
"121011",2991,2015,0,1
"13431",2991,2016,0,1
"14351",2991,2017,0,1
"13401",2990,2004,0,1
"21901",2990,2005,0,1
"41681",2990,2007,0,1
"7852",2990,2010,0,1
"13391",2988,2004,0,1
"21891",2988,2005,0,1
"51311",2988,2008,0,1
"61131",2988,2009,0,1
"7842",2988,2010,0,1
"13091",2980,2004,0,1
"21881",2980,2005,0,1
"41671",2980,2007,0,1
"51301",2980,2008,0,1
"13081",2976,2004,0,1
"31461",2976,2006,0,1
"41661",2976,2007,0,1
"51291",2976,2008,0,1
"61121",2976,2009,0,1
"7832",2976,2010,0,1
"13071",2974,2004,0,1
"21871",2974,2005,0,1
"31451",2974,2006,0,1
"41651",2974,2007,0,1
"51281",2974,2008,0,1
"7822",2974,2010,0,1
"10582",2974,2013,0,1
"111121",2974,2014,0,1
"14341",2974,2017,0,1
"15271",2974,2018,0,1
"21861",2972,2005,0,1
"13061",2966,2004,0,1
"21851",2966,2005,0,1
"41641",2966,2007,0,1
"51271",2966,2008,0,1
"61111",2966,2009,0,1
"9642",2966,2012,0,1
"13051",2964,2003,0,1
"21841",2964,2004,0,1
"41631",2964,2006,0,1
"51261",2964,2007,0,1
"61101",2964,2008,0,1
"13041",2960,2004,0,1
"31441",2960,2006,0,1
"41621",2960,2007,0,1
"51251",2960,2008,0,1
"61091",2960,2009,0,1
"7812",2960,2010,0,1
"8632",2960,2011,0,1
"9632",2960,2012,0,1
"10572",2960,2013,0,1
"13411",2960,2016,0,1
"14331",2960,2017,0,1
"13031",1897,2003,0,1
"21831",1897,2004,0,1
"31431",1897,2005,0,1
"51241",1897,2007,0,1
"61081",1897,2008,0,1
"8622",1897,2010,0,1
"13021",1886,2003,0,1
"31421",1886,2005,0,1
"51231",1886,2007,0,1
"61071",1886,2008,0,1
"8612",1886,2010,0,1
"13011",1881,2003,0,1
"21821",1881,2004,0,1
"31411",1881,2005,0,1
"41611",1881,2006,0,1
"61061",1881,2008,0,1
"10562",1881,2012,0,1
"13381",1881,2015,0,1
"13001",1877,2003,0,1
"21811",1877,2004,0,1
"41601",1877,2006,0,1
"7802",1877,2009,0,1
"9622",1877,2011,0,1
"111111",1877,2013,0,1
"121001",1877,2014,0,1
"13371",1877,2015,0,1
"14321",1877,2016,0,1
"15261",1877,2017,0,1
"16171",1877,2018,0,1
"17161",1877,2019,0,1
"12981",1871,2003,0,1
"21801",1871,2004,0,1
"41591",1871,2006,0,1
"61051",1871,2008,0,1
"7792",1871,2009,0,1
"12971",1869,2003,0,1
"21791",1869,2004,0,1
"31401",1869,2005,0,1
"41581",1869,2006,0,1
"51221",1869,2007,0,1
"61041",1869,2008,0,1
"9612",1869,2011,0,1
"10552",1869,2012,0,1
"12991",1869,2014,0,1
"12951",1868,2003,0,1
"21781",1868,2004,0,1
"31391",1868,2005,0,1
"41571",1868,2006,0,1
"61031",1868,2008,0,1
"9602",1868,2011,0,1
"10542",1868,2012,0,1
"111101",1868,2013,0,1
"12961",1868,2014,0,1
"13361",1868,2015,0,1
"14311",1868,2016,0,1
"15251",1868,2017,0,1
"16161",1868,2018,0,1
"17151",1868,2019,0,1
"12931",1867,2003,0,1
"21771",1867,2004,0,1
"31381",1867,2005,0,1
"41561",1867,2006,0,1
"51211",1867,2007,0,1
"12921",1862,1991,0,1
"21761",1862,1993,0,1
"31371",1862,1994,0,1
"61021",1862,1997,0,1
"7782",1862,1998,0,1
"8602",1862,1999,0,1
"9592",1862,2000,0,1
"10532",1862,2001,0,1
"21751",1861,1996,0,1
"31361",1861,1997,0,1
"12911",1848,2003,0,1
"21741",1848,2004,0,1
"41551",1848,2006,0,1
"51201",1848,2007,0,1
"61011",1848,2008,0,1
"7772",1848,2009,0,1
"8592",1848,2010,0,1
"12901",1831,2003,0,1
"21731",1831,2004,0,1
"31351",1831,2005,0,1
"51191",1831,2007,0,1
"61001",1831,2008,0,1
"12891",1829,2003,0,1
"21721",1829,2004,0,1
"41541",1829,2006,0,1
"51181",1829,2007,0,1
"6992",1829,2008,0,1
"7762",1829,2009,0,1
"8582",1829,2010,0,1
"9582",1829,2011,0,1
"111091",1829,2013,0,1
"12941",1829,2014,0,1
"12871",1808,2003,0,1
"21711",1808,2004,0,1
"31341",1808,2005,0,1
"51171",1808,2007,0,1
"12861",1804,2003,0,1
"21701",1804,2004,0,1
"31331",1804,2005,0,1
"41531",1804,2006,0,1
"6982",1804,2008,0,1
"12851",1802,2003,0,1
"21691",1802,2004,0,1
"31321",1802,2005,0,1
"41521",1802,2006,0,1
"6972",1802,2008,0,1
"7752",1802,2009,0,1
"12841",1801,2003,0,1
"21681",1801,2004,0,1
"31311",1801,2005,0,1
"41511",1801,2006,0,1
"8572",1801,2010,0,1
"10522",1801,2012,0,1
"111081",1801,2013,0,1
"12881",1801,2014,0,1
"12821",1797,2003,0,1
"21671",1797,2004,0,1
"12811",1796,2003,0,1
